VehicleCode,PartNumber,BarCode,ManufacturerPartNumber,PositionId,PositionValue,Attributes
005.042.08.2011,1047894,PD-PAXL-1059,PAXL-1059,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
005.039.01.2010,1047894,PD-PAXL-1059,PAXL-1059,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
005.039.02.2010,1047894,PD-PAXL-1059,PAXL-1059,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
005.039.01.2009,1047894,PD-PAXL-1059,PAXL-1059,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
005.044.01.2012,1047894,PD-PAXL-1059,PAXL-1059,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
005.044.01.2011,1047894,PD-PAXL-1059,PAXL-1059,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
005.044.01.2010,1047894,PD-PAXL-1059,PAXL-1059,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
005.045.01.2010,1047894,PD-PAXL-1059,PAXL-1059,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
005.047.01.2009,1047894,PD-PAXL-1059,PAXL-1059,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
005.048.01.2009,1047894,PD-PAXL-1059,PAXL-1059,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
005.044.02.2008,1047894,PD-PAXL-1059,PAXL-1059,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
005.048.01.2008,1047894,PD-PAXL-1059,PAXL-1059,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
005.047.01.2007,1047894,PD-PAXL-1059,PAXL-1059,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
005.048.01.2007,1047894,PD-PAXL-1059,PAXL-1059,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
005.044.02.2007,1047894,PD-PAXL-1059,PAXL-1059,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
005.046.01.2006,1047894,PD-PAXL-1059,PAXL-1059,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
005.044.02.2006,1047894,PD-PAXL-1059,PAXL-1059,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
005.049.01.2013,1047894,PD-PAXL-1059,PAXL-1059,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
005.049.01.2014,1047894,PD-PAXL-1059,PAXL-1059,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
005.050.01.2013,1047894,PD-PAXL-1059,PAXL-1059,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
005.050.01.2014,1047894,PD-PAXL-1059,PAXL-1059,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
005.061.05.2014,1047894,PD-PAXL-1059,PAXL-1059,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
005.061.05.2013,1047894,PD-PAXL-1059,PAXL-1059,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
005.061.09.2013,1047894,PD-PAXL-1059,PAXL-1059,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
005.061.09.2014,1047894,PD-PAXL-1059,PAXL-1059,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
005.050.01.2012,1047894,PD-PAXL-1059,PAXL-1059,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
005.049.01.2012,1047894,PD-PAXL-1059,PAXL-1059,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
005.061.03.2012,1047894,PD-PAXL-1059,PAXL-1059,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
005.061.06.2012,1047894,PD-PAXL-1059,PAXL-1059,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
005.050.01.2011,1047894,PD-PAXL-1059,PAXL-1059,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
005.051.01.2011,1047894,PD-PAXL-1059,PAXL-1059,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
005.051.02.2011,1047894,PD-PAXL-1059,PAXL-1059,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
005.061.07.2011,1047894,PD-PAXL-1059,PAXL-1059,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
005.059.02.2011,1047894,PD-PAXL-1059,PAXL-1059,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
005.061.08.2011,1047894,PD-PAXL-1059,PAXL-1059,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
005.061.02.2010,1047894,PD-PAXL-1059,PAXL-1059,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
005.061.01.2010,1047894,PD-PAXL-1059,PAXL-1059,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
005.050.01.2010,1047894,PD-PAXL-1059,PAXL-1059,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
005.051.01.2010,1047894,PD-PAXL-1059,PAXL-1059,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
005.051.02.2010,1047894,PD-PAXL-1059,PAXL-1059,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
005.061.08.2010,1047894,PD-PAXL-1059,PAXL-1059,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
005.061.02.2009,1047894,PD-PAXL-1059,PAXL-1059,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
005.052.01.2009,1047894,PD-PAXL-1059,PAXL-1059,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
005.051.01.2009,1047894,PD-PAXL-1059,PAXL-1059,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
005.050.01.2009,1047894,PD-PAXL-1059,PAXL-1059,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
005.049.02.2008,1047894,PD-PAXL-1059,PAXL-1059,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
005.050.01.2008,1047894,PD-PAXL-1059,PAXL-1059,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
005.051.01.2008,1047894,PD-PAXL-1059,PAXL-1059,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
005.061.04.2008,1047894,PD-PAXL-1059,PAXL-1059,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
005.049.02.2007,1047894,PD-PAXL-1059,PAXL-1059,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
005.050.01.2007,1047894,PD-PAXL-1059,PAXL-1059,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
005.049.02.2006,1047894,PD-PAXL-1059,PAXL-1059,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
005.066.03.2010,1047894,PD-PAXL-1059,PAXL-1059,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
005.069.03.2010,1047894,PD-PAXL-1059,PAXL-1059,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
005.069.01.2010,1047894,PD-PAXL-1059,PAXL-1059,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
005.069.03.2009,1047894,PD-PAXL-1059,PAXL-1059,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
005.069.01.2009,1047894,PD-PAXL-1059,PAXL-1059,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
005.068.01.2010,1047894,PD-PAXL-1059,PAXL-1059,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
005.068.01.2009,1047894,PD-PAXL-1059,PAXL-1059,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
005.068.01.2008,1047894,PD-PAXL-1059,PAXL-1059,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
005.039.01.2012,1047894,PD-PAXL-1059,PAXL-1059,,,
005.039.01.2013,1047894,PD-PAXL-1059,PAXL-1059,,,
005.039.01.2014,1047894,PD-PAXL-1059,PAXL-1059,,,
005.061.01.2011,1047894,PD-PAXL-1059,PAXL-1059,,,
005.038.01.2013,1047894,PD-PAXL-1059,PAXL-1059,,,
005.038.01.2014,1047894,PD-PAXL-1059,PAXL-1059,,,
005.061.05.2015,1047894,PD-PAXL-1059,PAXL-1059,,,
005.061.05.2016,1047894,PD-PAXL-1059,PAXL-1059,,,
005.024.01.2013,1047894,PD-PAXL-1059,PAXL-1059,,,
005.024.01.2014,1047894,PD-PAXL-1059,PAXL-1059,,,
005.045.01.2011,1047894,PD-PAXL-1059,PAXL-1059,,,
005.069.03.2012,1047894,PD-PAXL-1059,PAXL-1059,,,
005.069.01.2011,1047894,PD-PAXL-1059,PAXL-1059,,,
005.069.01.2012,1047894,PD-PAXL-1059,PAXL-1059,,,
005.044.02.2005,1047894,PD-PAXL-1059,PAXL-1059,,,
005.050.01.2015,1047894,PD-PAXL-1059,PAXL-1059,,,
005.061.09.2015,1047894,PD-PAXL-1059,PAXL-1059,,,
005.046.01.2003,1047894,PD-PAXL-1059,PAXL-1059,,,
005.046.01.2004,1047894,PD-PAXL-1059,PAXL-1059,,,
005.046.01.2005,1047894,PD-PAXL-1059,PAXL-1059,,,
005.035.01.2002,1047894,PD-PAXL-1059,PAXL-1059,,,
005.035.01.2003,1047894,PD-PAXL-1059,PAXL-1059,,,
005.035.01.2004,1047894,PD-PAXL-1059,PAXL-1059,,,
005.035.01.2005,1047894,PD-PAXL-1059,PAXL-1059,,,
005.052.01.2010,1047894,PD-PAXL-1059,PAXL-1059,,,
005.052.01.2011,1047894,PD-PAXL-1059,PAXL-1059,,,
005.052.01.2012,1047894,PD-PAXL-1059,PAXL-1059,,,
005.061.02.2011,1047894,PD-PAXL-1059,PAXL-1059,,,
005.019.08.2003,1047894,PD-PAXL-1059,PAXL-1059,,,
005.019.08.2004,1047894,PD-PAXL-1059,PAXL-1059,,,
005.019.08.2005,1047894,PD-PAXL-1059,PAXL-1059,,,
005.023.01.2003,1047894,PD-PAXL-1059,PAXL-1059,,,
005.023.01.2004,1047894,PD-PAXL-1059,PAXL-1059,,,
005.023.01.2005,1047894,PD-PAXL-1059,PAXL-1059,,,
005.042.01.2009,1047894,PD-PAXL-1059,PAXL-1059,,,
005.042.01.2010,1047894,PD-PAXL-1059,PAXL-1059,,,
005.061.03.2013,1047894,PD-PAXL-1059,PAXL-1059,,,
005.047.01.2008,1047894,PD-PAXL-1059,PAXL-1059,,,
005.032.04.2003,1047894,PD-PAXL-1059,PAXL-1059,,,
005.032.04.2004,1047894,PD-PAXL-1059,PAXL-1059,,,
005.032.04.2005,1047894,PD-PAXL-1059,PAXL-1059,,,
005.019.05.2002,1047894,PD-PAXL-1059,PAXL-1059,,,
005.019.05.2003,1047894,PD-PAXL-1059,PAXL-1059,,,
005.019.05.2004,1047894,PD-PAXL-1059,PAXL-1059,,,
005.019.05.2005,1047894,PD-PAXL-1059,PAXL-1059,,,
005.032.02.2002,1047894,PD-PAXL-1059,PAXL-1059,,,
005.032.02.2003,1047894,PD-PAXL-1059,PAXL-1059,,,
005.032.02.2004,1047894,PD-PAXL-1059,PAXL-1059,,,
005.032.02.2005,1047894,PD-PAXL-1059,PAXL-1059,,,
005.036.01.2003,1047894,PD-PAXL-1059,PAXL-1059,,,
005.036.01.2004,1047894,PD-PAXL-1059,PAXL-1059,,,
005.036.01.2005,1047894,PD-PAXL-1059,PAXL-1059,,,
005.036.01.2007,1047894,PD-PAXL-1059,PAXL-1059,,,
005.036.01.2009,1047894,PD-PAXL-1059,PAXL-1059,,,
005.036.01.2010,1047894,PD-PAXL-1059,PAXL-1059,,,
005.036.01.2011,1047894,PD-PAXL-1059,PAXL-1059,,,
005.036.01.2012,1047894,PD-PAXL-1059,PAXL-1059,,,
005.036.01.2013,1047894,PD-PAXL-1059,PAXL-1059,,,
005.036.01.2014,1047894,PD-PAXL-1059,PAXL-1059,,,
005.036.01.2015,1047894,PD-PAXL-1059,PAXL-1059,,,
015.030.01.2017,1047895,3661738009528,PAXL-3028,,,
015.030.02.2017,1047895,3661738009528,PAXL-3028,,,
015.030.03.2017,1047895,3661738009528,PAXL-3028,,,
015.030.04.2017,1047895,3661738009528,PAXL-3028,,,
015.032.02.2017,1047895,3661738009528,PAXL-3028,,,
015.082.01.2015,1047895,3661738009528,PAXL-3028,,,
015.019.01.2015,1047895,3661738009528,PAXL-3028,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
015.020.01.2015,1047895,3661738009528,PAXL-3028,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
015.020.01.2016,1047895,3661738009528,PAXL-3028,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
015.024.02.2015,1047895,3661738009528,PAXL-3028,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
015.026.01.2015,1047895,3661738009528,PAXL-3028,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
015.028.02.2015,1047895,3661738009528,PAXL-3028,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
015.033.01.2017,1047895,3661738009528,PAXL-3028,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
015.035.04.2019,1047895,3661738009528,PAXL-3028,,,
015.037.06.2017,1047895,3661738009528,PAXL-3028,,,
015.051.01.2015,1047895,3661738009528,PAXL-3028,,,
015.019.01.2016,1047895,3661738009528,PAXL-3028,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
015.017.01.2018,1047895,3661738009528,PAXL-3028,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
015.017.01.2019,1047895,3661738009528,PAXL-3028,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
015.017.02.2018,1047895,3661738009528,PAXL-3028,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
015.017.02.2019,1047895,3661738009528,PAXL-3028,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
015.017.03.2018,1047895,3661738009528,PAXL-3028,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
015.017.03.2019,1047895,3661738009528,PAXL-3028,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
015.017.04.2018,1047895,3661738009528,PAXL-3028,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
015.017.04.2019,1047895,3661738009528,PAXL-3028,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
015.021.01.2018,1047895,3661738009528,PAXL-3028,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
015.021.01.2019,1047895,3661738009528,PAXL-3028,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
015.030.01.2018,1047895,3661738009528,PAXL-3028,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
015.030.01.2019,1047895,3661738009528,PAXL-3028,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
015.030.02.2018,1047895,3661738009528,PAXL-3028,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
015.030.02.2019,1047895,3661738009528,PAXL-3028,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
015.030.03.2018,1047895,3661738009528,PAXL-3028,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
015.030.03.2019,1047895,3661738009528,PAXL-3028,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
015.030.04.2018,1047895,3661738009528,PAXL-3028,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
015.030.04.2019,1047895,3661738009528,PAXL-3028,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
015.030.05.2018,1047895,3661738009528,PAXL-3028,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
015.030.05.2019,1047895,3661738009528,PAXL-3028,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
015.030.01.2016,1047895,3661738009528,PAXL-3028,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
015.035.02.2018,1047895,3661738009528,PAXL-3028,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
015.025.01.2015,1047895,3661738009528,PAXL-3028,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
015.031.01.2016,1047895,3661738009528,PAXL-3028,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
015.027.02.2015,1047895,3661738009528,PAXL-3028,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
015.032.01.2016,1047895,3661738009528,PAXL-3028,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
015.033.01.2018,1047895,3661738009528,PAXL-3028,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
015.033.01.2019,1047895,3661738009528,PAXL-3028,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
015.033.02.2019,1047895,3661738009528,PAXL-3028,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
015.033.02.2018,1047895,3661738009528,PAXL-3028,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
015.033.01.2016,1047895,3661738009528,PAXL-3028,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
015.032.02.2016,1047895,3661738009528,PAXL-3028,,,
015.032.02.2018,1047895,3661738009528,PAXL-3028,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
015.032.02.2019,1047895,3661738009528,PAXL-3028,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
015.032.02.2020,1047895,3661738009528,PAXL-3028,,,
015.032.02.2021,1047895,3661738009528,PAXL-3028,,,
015.030.01.2020,1047895,3661738009528,PAXL-3028,,,
015.030.01.2021,1047895,3661738009528,PAXL-3028,,,
015.030.05.2016,1047895,3661738009528,PAXL-3028,,,
015.030.05.2017,1047895,3661738009528,PAXL-3028,,,
015.017.04.2017,1047895,3661738009528,PAXL-3028,,,
015.030.04.2016,1047895,3661738009528,PAXL-3028,,,
015.017.01.2017,1047895,3661738009528,PAXL-3028,,,
015.017.01.2020,1047895,3661738009528,PAXL-3028,,,
015.017.01.2021,1047895,3661738009528,PAXL-3028,,,
015.017.02.2017,1047895,3661738009528,PAXL-3028,,,
015.017.02.2020,1047895,3661738009528,PAXL-3028,,,
015.082.01.2012,1047895,3661738009528,PAXL-3028,,,
015.082.01.2013,1047895,3661738009528,PAXL-3028,,,
015.082.01.2014,1047895,3661738009528,PAXL-3028,,,
015.082.01.2016,1047895,3661738009528,PAXL-3028,,,
015.082.01.2017,1047895,3661738009528,PAXL-3028,,,
015.082.01.2018,1047895,3661738009528,PAXL-3028,,,
015.082.01.2019,1047895,3661738009528,PAXL-3028,,,
015.030.02.2016,1047895,3661738009528,PAXL-3028,,,
015.030.02.2020,1047895,3661738009528,PAXL-3028,,,
015.030.02.2021,1047895,3661738009528,PAXL-3028,,,
015.030.03.2016,1047895,3661738009528,PAXL-3028,,,
015.030.03.2021,1047895,3661738009528,PAXL-3028,,,
015.031.02.2016,1047895,3661738009528,PAXL-3028,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
015.032.01.2018,1047895,3661738009528,PAXL-3028,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
015.032.01.2019,1047895,3661738009528,PAXL-3028,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
015.032.03.2018,1047895,3661738009528,PAXL-3028,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
015.032.03.2019,1047895,3661738009528,PAXL-3028,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
015.017.05.2021,1047895,3661738009528,PAXL-3028,,,
015.058.04.2017,1047898,43100019,PAXL-3039,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
015.058.04.2018,1047898,43100019,PAXL-3039,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
015.057.07.2017,1047898,43100019,PAXL-3039,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
015.057.07.2018,1047898,43100019,PAXL-3039,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
015.058.04.2019,1047898,43100019,PAXL-3039,,,
015.057.07.2019,1047898,43100019,PAXL-3039,,,
015.024.01.2008,1047899,PD-PAXL-1127,PAXL-1127,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
015.024.02.2009,1047899,PD-PAXL-1127,PAXL-1127,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
015.024.02.2010,1047899,PD-PAXL-1127,PAXL-1127,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
015.024.02.2011,1047899,PD-PAXL-1127,PAXL-1127,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
015.024.02.2012,1047899,PD-PAXL-1127,PAXL-1127,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
015.024.02.2013,1047899,PD-PAXL-1127,PAXL-1127,,,
015.024.05.2009,1047899,PD-PAXL-1127,PAXL-1127,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
015.024.05.2010,1047899,PD-PAXL-1127,PAXL-1127,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
015.024.05.2011,1047899,PD-PAXL-1127,PAXL-1127,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
015.024.05.2012,1047899,PD-PAXL-1127,PAXL-1127,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
015.024.05.2013,1047899,PD-PAXL-1127,PAXL-1127,,,
015.024.04.2008,1047899,PD-PAXL-1127,PAXL-1127,,,
015.027.01.2008,1047899,PD-PAXL-1127,PAXL-1127,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
015.027.02.2009,1047899,PD-PAXL-1127,PAXL-1127,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
015.027.02.2010,1047899,PD-PAXL-1127,PAXL-1127,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
015.027.02.2011,1047899,PD-PAXL-1127,PAXL-1127,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
015.027.02.2012,1047899,PD-PAXL-1127,PAXL-1127,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
015.027.02.2013,1047899,PD-PAXL-1127,PAXL-1127,,,
015.028.01.2008,1047899,PD-PAXL-1127,PAXL-1127,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
015.028.01.2009,1047899,PD-PAXL-1127,PAXL-1127,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
015.028.02.2010,1047899,PD-PAXL-1127,PAXL-1127,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
015.028.02.2011,1047899,PD-PAXL-1127,PAXL-1127,,,
015.028.02.2012,1047899,PD-PAXL-1127,PAXL-1127,,,
015.028.02.2013,1047899,PD-PAXL-1127,PAXL-1127,,,
015.035.01.2008,1047899,PD-PAXL-1127,PAXL-1127,,,
015.035.02.2009,1047899,PD-PAXL-1127,PAXL-1127,,,
015.035.02.2010,1047899,PD-PAXL-1127,PAXL-1127,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
015.035.02.2011,1047899,PD-PAXL-1127,PAXL-1127,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
015.035.06.2009,1047899,PD-PAXL-1127,PAXL-1127,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
015.035.06.2010,1047899,PD-PAXL-1127,PAXL-1127,,,
015.035.06.2011,1047899,PD-PAXL-1127,PAXL-1127,,,
015.035.06.2012,1047899,PD-PAXL-1127,PAXL-1127,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
015.035.06.2013,1047899,PD-PAXL-1127,PAXL-1127,,,
015.035.07.2008,1047899,PD-PAXL-1127,PAXL-1127,,,
015.037.01.2008,1047899,PD-PAXL-1127,PAXL-1127,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
015.037.02.2009,1047899,PD-PAXL-1127,PAXL-1127,,,
015.037.02.2010,1047899,PD-PAXL-1127,PAXL-1127,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
015.037.02.2011,1047899,PD-PAXL-1127,PAXL-1127,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
015.037.02.2012,1047899,PD-PAXL-1127,PAXL-1127,,,
015.037.02.2013,1047899,PD-PAXL-1127,PAXL-1127,,,
015.046.01.2008,1047899,PD-PAXL-1127,PAXL-1127,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
015.046.02.2008,1047899,PD-PAXL-1127,PAXL-1127,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
015.047.01.2009,1047899,PD-PAXL-1127,PAXL-1127,,,
015.047.01.2010,1047899,PD-PAXL-1127,PAXL-1127,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
015.047.01.2011,1047899,PD-PAXL-1127,PAXL-1127,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
015.047.01.2012,1047899,PD-PAXL-1127,PAXL-1127,,,
015.047.01.2013,1047899,PD-PAXL-1127,PAXL-1127,,,
015.047.04.2009,1047899,PD-PAXL-1127,PAXL-1127,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
015.047.04.2010,1047899,PD-PAXL-1127,PAXL-1127,,,
015.047.04.2011,1047899,PD-PAXL-1127,PAXL-1127,,,
015.047.04.2012,1047899,PD-PAXL-1127,PAXL-1127,,,
015.047.04.2013,1047899,PD-PAXL-1127,PAXL-1127,,,
015.048.01.2008,1047899,PD-PAXL-1127,PAXL-1127,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
015.049.01.2009,1047899,PD-PAXL-1127,PAXL-1127,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
015.049.01.2010,1047899,PD-PAXL-1127,PAXL-1127,,,
015.049.01.2011,1047899,PD-PAXL-1127,PAXL-1127,,,
015.049.01.2012,1047899,PD-PAXL-1127,PAXL-1127,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
015.049.01.2013,1047899,PD-PAXL-1127,PAXL-1127,,,
015.050.01.2008,1047899,PD-PAXL-1127,PAXL-1127,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
015.050.02.2008,1047899,PD-PAXL-1127,PAXL-1127,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
015.051.01.2009,1047899,PD-PAXL-1127,PAXL-1127,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
015.051.01.2010,1047899,PD-PAXL-1127,PAXL-1127,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
015.051.01.2011,1047899,PD-PAXL-1127,PAXL-1127,,,
015.051.01.2012,1047899,PD-PAXL-1127,PAXL-1127,,,
015.051.01.2013,1047899,PD-PAXL-1127,PAXL-1127,,,
015.051.02.2009,1047899,PD-PAXL-1127,PAXL-1127,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
015.014.03.2015,1047899,PD-PAXL-1127,PAXL-1127,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
015.014.04.2015,1047899,PD-PAXL-1127,PAXL-1127,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
015.014.03.2014,1047899,PD-PAXL-1127,PAXL-1127,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
015.014.04.2014,1047899,PD-PAXL-1127,PAXL-1127,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
015.014.03.2013,1047899,PD-PAXL-1127,PAXL-1127,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
015.014.04.2013,1047899,PD-PAXL-1127,PAXL-1127,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
015.014.03.2009,1047899,PD-PAXL-1127,PAXL-1127,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
015.014.03.2010,1047899,PD-PAXL-1127,PAXL-1127,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
015.014.03.2011,1047899,PD-PAXL-1127,PAXL-1127,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
015.014.03.2012,1047899,PD-PAXL-1127,PAXL-1127,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
015.014.04.2009,1047899,PD-PAXL-1127,PAXL-1127,1281,Front right,"{""Position(33)"" = ""Front right(1281)""}"
