VehicleCode,PartNumber,BarCode,ManufacturerPartNumber,PositionId,PositionValue,Attributes
077.006.06.2006,1092829,8430525081734,PT08173,,,
077.006.06.2007,1092829,8430525081734,PT08173,,,
077.006.06.2008,1092829,8430525081734,PT08173,,,
077.011.03.2000,1092829,8430525081734,PT08173,,,
077.011.04.2001,1092829,8430525081734,PT08173,,,
077.011.01.1994,1092829,8430525081734,PT08173,,,
077.011.01.1995,1092829,8430525081734,PT08173,,,
077.011.01.1996,1092829,8430525081734,PT08173,,,
077.011.01.1997,1092829,8430525081734,PT08173,,,
077.011.02.1998,1092829,8430525081734,PT08173,,,
077.011.02.1999,1092829,8430525081734,PT08173,,,
077.012.01.2008,1092829,8430525081734,PT08173,,,
077.012.01.2009,1092829,8430525081734,PT08173,,,
077.012.01.2010,1092829,8430525081734,PT08173,,,
077.012.01.2011,1092829,8430525081734,PT08173,,,
077.012.01.2012,1092829,8430525081734,PT08173,,,
077.012.01.2013,1092829,8430525081734,PT08173,,,
077.012.03.1994,1092829,8430525081734,PT08173,,,
077.012.03.1995,1092829,8430525081734,PT08173,,,
077.012.03.1996,1092829,8430525081734,PT08173,,,
077.012.03.1997,1092829,8430525081734,PT08173,,,
077.012.08.1993,1092829,8430525081734,PT08173,,,
077.012.08.1994,1092829,8430525081734,PT08173,,,
077.012.09.1996,1092829,8430525081734,PT08173,,,
077.012.09.1997,1092829,8430525081734,PT08173,,,
077.012.10.1996,1092829,8430525081734,PT08173,,,
077.012.10.1997,1092829,8430525081734,PT08173,,,
077.012.10.1998,1092829,8430525081734,PT08173,,,
077.012.10.1999,1092829,8430525081734,PT08173,,,
004.080.10.2014,1092829,8430525081734,PT08173,,,
004.080.10.2004,1092829,8430525081734,PT08173,,,
004.080.10.2005,1092829,8430525081734,PT08173,,,
004.080.10.2006,1092829,8430525081734,PT08173,,,
004.080.10.2008,1092829,8430525081734,PT08173,,,
004.080.10.2007,1092829,8430525081734,PT08173,,,
004.080.10.2009,1092829,8430525081734,PT08173,,,
004.080.10.2010,1092829,8430525081734,PT08173,,,
004.080.10.2011,1092829,8430525081734,PT08173,,,
004.080.10.2012,1092829,8430525081734,PT08173,,,
004.080.10.2013,1092829,8430525081734,PT08173,,,
919.002.03.1999,1092829,8430525081734,PT08173,,,
919.002.03.2000,1092829,8430525081734,PT08173,,,
919.002.03.2001,1092829,8430525081734,PT08173,,,
919.002.03.2002,1092829,8430525081734,PT08173,,,
919.002.03.2003,1092829,8430525081734,PT08173,,,
919.002.03.2004,1092829,8430525081734,PT08173,,,
919.012.06.2001,1092829,8430525081734,PT08173,,,
919.012.06.2002,1092829,8430525081734,PT08173,,,
919.002.03.2005,1092829,8430525081734,PT08173,,,
919.002.03.2006,1092829,8430525081734,PT08173,,,
919.002.03.2007,1092829,8430525081734,PT08173,,,
919.002.06.1999,1092829,8430525081734,PT08173,,,
919.002.06.2000,1092829,8430525081734,PT08173,,,
919.002.06.2001,1092829,8430525081734,PT08173,,,
919.002.06.2002,1092829,8430525081734,PT08173,,,
919.002.06.2003,1092829,8430525081734,PT08173,,,
919.002.06.2004,1092829,8430525081734,PT08173,,,
919.002.06.2005,1092829,8430525081734,PT08173,,,
919.002.06.2006,1092829,8430525081734,PT08173,,,
919.002.06.2007,1092829,8430525081734,PT08173,,,
919.012.02.2004,1092829,8430525081734,PT08173,,,
919.012.02.2005,1092829,8430525081734,PT08173,,,
919.012.02.2006,1092829,8430525081734,PT08173,,,
919.012.02.2007,1092829,8430525081734,PT08173,,,
919.002.07.2002,1092829,8430525081734,PT08173,,,
919.002.07.2003,1092829,8430525081734,PT08173,,,
919.002.07.2004,1092829,8430525081734,PT08173,,,
919.002.07.2005,1092829,8430525081734,PT08173,,,
919.012.05.2001,1092829,8430525081734,PT08173,,,
919.012.05.2002,1092829,8430525081734,PT08173,,,
919.012.05.2003,1092829,8430525081734,PT08173,,,
919.012.05.2004,1092829,8430525081734,PT08173,,,
919.012.05.2005,1092829,8430525081734,PT08173,,,
919.012.05.2007,1092829,8430525081734,PT08173,,,
919.012.05.2008,1092829,8430525081734,PT08173,,,
919.012.05.2009,1092829,8430525081734,PT08173,,,
919.002.08.2002,1092829,8430525081734,PT08173,,,
919.002.08.2003,1092829,8430525081734,PT08173,,,
919.002.08.2004,1092829,8430525081734,PT08173,,,
919.002.08.2005,1092829,8430525081734,PT08173,,,
919.002.08.2006,1092829,8430525081734,PT08173,,,
919.002.09.2003,1092829,8430525081734,PT08173,,,
919.002.10.2002,1092829,8430525081734,PT08173,,,
919.002.10.2003,1092829,8430525081734,PT08173,,,
919.002.10.2004,1092829,8430525081734,PT08173,,,
919.002.10.2005,1092829,8430525081734,PT08173,,,
919.002.10.2006,1092829,8430525081734,PT08173,,,
919.012.02.2008,1092829,8430525081734,PT08173,,,
919.012.02.2009,1092829,8430525081734,PT08173,,,
919.012.02.2010,1092829,8430525081734,PT08173,,,
919.002.03.2009,1092829,8430525081734,PT08173,,,
919.002.03.2010,1092829,8430525081734,PT08173,,,
919.002.03.2008,1092829,8430525081734,PT08173,,,
919.002.06.2008,1092829,8430525081734,PT08173,,,
919.002.05.1999,1092829,8430525081734,PT08173,,,
919.002.05.2000,1092829,8430525081734,PT08173,,,
919.002.05.2001,1092829,8430525081734,PT08173,,,
928.003.02.2003,1092829,8430525081734,PT08173,,,
928.003.02.2004,1092829,8430525081734,PT08173,,,
077.008.02.2016,1092829,8430525081734,PT08173,,,
077.008.02.2015,1092829,8430525081734,PT08173,,,
077.008.02.2017,1092829,8430525081734,PT08173,,,
077.008.02.2018,1092829,8430525081734,PT08173,,,
004.080.01.2010,1092829,8430525081734,PT08173,,,
004.080.02.2007,1092829,8430525081734,PT08173,,,
004.080.02.2008,1092829,8430525081734,PT08173,,,
004.080.01.2011,1092829,8430525081734,PT08173,,,
004.080.01.2012,1092829,8430525081734,PT08173,,,
004.080.02.2009,1092829,8430525081734,PT08173,,,
004.080.02.2011,1092829,8430525081734,PT08173,,,
004.080.02.2010,1092829,8430525081734,PT08173,,,
004.080.02.2012,1092829,8430525081734,PT08173,,,
004.080.03.2005,1092829,8430525081734,PT08173,,,
004.080.03.2004,1092829,8430525081734,PT08173,,,
004.080.03.2006,1092829,8430525081734,PT08173,,,
004.080.03.2007,1092829,8430525081734,PT08173,,,
004.080.03.2008,1092829,8430525081734,PT08173,,,
004.080.02.2004,1092829,8430525081734,PT08173,,,
004.080.02.2005,1092829,8430525081734,PT08173,,,
004.080.01.2004,1092829,8430525081734,PT08173,,,
004.080.06.2011,1092829,8430525081734,PT08173,,,
004.080.06.2012,1092829,8430525081734,PT08173,,,
004.080.01.2005,1092829,8430525081734,PT08173,,,
004.080.01.2006,1092829,8430525081734,PT08173,,,
004.080.02.2006,1092829,8430525081734,PT08173,,,
004.080.01.2007,1092829,8430525081734,PT08173,,,
004.080.01.2008,1092829,8430525081734,PT08173,,,
004.080.01.2009,1092829,8430525081734,PT08173,,,
004.080.06.2013,1092829,8430525081734,PT08173,,,
004.080.14.2012,1092829,8430525081734,PT08173,,,
004.080.14.2014,1092829,8430525081734,PT08173,,,
004.080.14.2013,1092829,8430525081734,PT08173,,,
004.080.08.2004,1092829,8430525081734,PT08173,,,
004.080.08.2005,1092829,8430525081734,PT08173,,,
004.080.08.2006,1092829,8430525081734,PT08173,,,
004.080.08.2007,1092829,8430525081734,PT08173,,,
004.080.16.2004,1092829,8430525081734,PT08173,,,
004.080.12.2004,1092829,8430525081734,PT08173,,,
004.080.16.2006,1092829,8430525081734,PT08173,,,
004.080.16.2005,1092829,8430525081734,PT08173,,,
004.080.16.2007,1092829,8430525081734,PT08173,,,
004.080.12.2005,1092829,8430525081734,PT08173,,,
004.080.16.2008,1092829,8430525081734,PT08173,,,
004.080.16.2009,1092829,8430525081734,PT08173,,,
004.080.16.2010,1092829,8430525081734,PT08173,,,
004.080.16.2012,1092829,8430525081734,PT08173,,,
004.080.16.2011,1092829,8430525081734,PT08173,,,
004.080.16.2013,1092829,8430525081734,PT08173,,,
004.080.16.2014,1092829,8430525081734,PT08173,,,
004.080.14.2010,1092829,8430525081734,PT08173,,,
004.080.14.2011,1092829,8430525081734,PT08173,,,
077.009.01.1997,1092829,8430525081734,PT08173,,,
077.009.01.1998,1092829,8430525081734,PT08173,,,
009.046.01.2005,1092829,8430525081734,PT08173,,,
009.046.01.2006,1092829,8430525081734,PT08173,,,
009.046.01.2007,1092829,8430525081734,PT08173,,,
009.046.01.2008,1092829,8430525081734,PT08173,,,
009.046.01.2009,1092829,8430525081734,PT08173,,,
009.046.01.2010,1092829,8430525081734,PT08173,,,
009.046.01.2011,1092829,8430525081734,PT08173,,,
009.046.01.2012,1092829,8430525081734,PT08173,,,
009.046.02.2011,1092829,8430525081734,PT08173,,,
009.046.02.2012,1092829,8430525081734,PT08173,,,
009.046.03.2005,1092829,8430525081734,PT08173,,,
009.046.03.2006,1092829,8430525081734,PT08173,,,
009.046.03.2007,1092829,8430525081734,PT08173,,,
009.046.03.2008,1092829,8430525081734,PT08173,,,
009.046.03.2009,1092829,8430525081734,PT08173,,,
009.046.03.2010,1092829,8430525081734,PT08173,,,
009.046.03.2011,1092829,8430525081734,PT08173,,,
009.046.03.2012,1092829,8430525081734,PT08173,,,
009.046.04.2011,1092829,8430525081734,PT08173,,,
009.046.04.2012,1092829,8430525081734,PT08173,,,
009.061.01.1995,1092829,8430525081734,PT08173,,,
009.061.01.1996,1092829,8430525081734,PT08173,,,
009.061.01.1997,1092829,8430525081734,PT08173,,,
009.061.01.1998,1092829,8430525081734,PT08173,,,
009.061.01.1999,1092829,8430525081734,PT08173,,,
009.079.01.1998,1092829,8430525081734,PT08173,,,
009.079.01.1999,1092829,8430525081734,PT08173,,,
009.079.01.2000,1092829,8430525081734,PT08173,,,
009.079.01.2001,1092829,8430525081734,PT08173,,,
009.079.01.2002,1092829,8430525081734,PT08173,,,
009.079.01.2003,1092829,8430525081734,PT08173,,,
009.079.01.2004,1092829,8430525081734,PT08173,,,
009.079.01.2005,1092829,8430525081734,PT08173,,,
009.079.01.2006,1092829,8430525081734,PT08173,,,
009.079.01.2007,1092829,8430525081734,PT08173,,,
009.080.01.1995,1092829,8430525081734,PT08173,,,
009.080.01.1996,1092829,8430525081734,PT08173,,,
009.080.01.1997,1092829,8430525081734,PT08173,,,
009.080.01.1998,1092829,8430525081734,PT08173,,,
009.080.01.1999,1092829,8430525081734,PT08173,,,
009.080.01.2000,1092829,8430525081734,PT08173,,,
009.080.01.2001,1092829,8430525081734,PT08173,,,
009.081.01.1993,1092829,8430525081734,PT08173,,,
009.081.01.1994,1092829,8430525081734,PT08173,,,
009.081.01.1995,1092829,8430525081734,PT08173,,,
009.081.01.1996,1092829,8430525081734,PT08173,,,
009.081.01.1997,1092829,8430525081734,PT08173,,,
009.081.01.1998,1092829,8430525081734,PT08173,,,
009.081.01.1999,1092829,8430525081734,PT08173,,,
009.081.01.2000,1092829,8430525081734,PT08173,,,
009.081.01.2001,1092829,8430525081734,PT08173,,,
009.081.01.2002,1092829,8430525081734,PT08173,,,
105.167.01.1997,1092829,8430525081734,PT08173,,,
105.167.01.1998,1092829,8430525081734,PT08173,,,
105.167.01.1999,1092829,8430525081734,PT08173,,,
105.167.01.2000,1092829,8430525081734,PT08173,,,
105.167.01.2001,1092829,8430525081734,PT08173,,,
105.167.01.2002,1092829,8430525081734,PT08173,,,
105.167.01.2003,1092829,8430525081734,PT08173,,,
105.167.01.2004,1092829,8430525081734,PT08173,,,
105.167.01.2005,1092829,8430525081734,PT08173,,,
105.167.01.2006,1092829,8430525081734,PT08173,,,
105.167.01.2007,1092829,8430525081734,PT08173,,,
105.167.01.2008,1092829,8430525081734,PT08173,,,
105.167.01.2009,1092829,8430525081734,PT08173,,,
105.167.01.2010,1092829,8430525081734,PT08173,,,
105.167.01.2011,1092829,8430525081734,PT08173,,,
105.167.01.2012,1092829,8430525081734,PT08173,,,
105.167.03.1998,1092829,8430525081734,PT08173,,,
105.167.03.1999,1092829,8430525081734,PT08173,,,
105.167.03.2000,1092829,8430525081734,PT08173,,,
105.167.03.2001,1092829,8430525081734,PT08173,,,
105.167.03.2002,1092829,8430525081734,PT08173,,,
105.167.03.2003,1092829,8430525081734,PT08173,,,
105.167.03.2004,1092829,8430525081734,PT08173,,,
105.167.03.2005,1092829,8430525081734,PT08173,,,
105.167.03.2006,1092829,8430525081734,PT08173,,,
105.167.03.2007,1092829,8430525081734,PT08173,,,
105.167.03.2008,1092829,8430525081734,PT08173,,,
105.167.03.2009,1092829,8430525081734,PT08173,,,
105.167.03.2010,1092829,8430525081734,PT08173,,,
105.167.03.2011,1092829,8430525081734,PT08173,,,
105.167.03.2012,1092829,8430525081734,PT08173,,,
105.167.04.2013,1092829,8430525081734,PT08173,,,
105.167.04.2014,1092829,8430525081734,PT08173,,,
105.167.04.2015,1092829,8430525081734,PT08173,,,
105.167.04.2016,1092829,8430525081734,PT08173,,,
105.167.05.2013,1092829,8430525081734,PT08173,,,
105.167.05.2014,1092829,8430525081734,PT08173,,,
105.167.05.2015,1092829,8430525081734,PT08173,,,
105.167.05.2016,1092829,8430525081734,PT08173,,,
105.167.05.2017,1092829,8430525081734,PT08173,,,
105.171.01.1996,1092829,8430525081734,PT08173,,,
105.171.01.1997,1092829,8430525081734,PT08173,,,
105.171.01.1998,1092829,8430525081734,PT08173,,,
105.171.02.2003,1092829,8430525081734,PT08173,,,
105.171.02.2004,1092829,8430525081734,PT08173,,,
105.171.02.2005,1092829,8430525081734,PT08173,,,
105.171.02.2006,1092829,8430525081734,PT08173,,,
105.171.02.2007,1092829,8430525081734,PT08173,,,
105.171.02.2008,1092829,8430525081734,PT08173,,,
105.171.02.2009,1092829,8430525081734,PT08173,,,
105.171.02.2010,1092829,8430525081734,PT08173,,,
105.171.02.2011,1092829,8430525081734,PT08173,,,
105.171.02.2012,1092829,8430525081734,PT08173,,,
105.171.02.2013,1092829,8430525081734,PT08173,,,
105.171.02.2014,1092829,8430525081734,PT08173,,,
105.171.02.2015,1092829,8430525081734,PT08173,,,
105.171.02.2016,1092829,8430525081734,PT08173,,,
105.171.03.1995,1092829,8430525081734,PT08173,,,
105.171.03.1996,1092829,8430525081734,PT08173,,,
105.171.03.1997,1092829,8430525081734,PT08173,,,
105.171.03.1998,1092829,8430525081734,PT08173,,,
105.171.03.1999,1092829,8430525081734,PT08173,,,
105.171.03.2000,1092829,8430525081734,PT08173,,,
105.171.03.2001,1092829,8430525081734,PT08173,,,
105.171.03.2002,1092829,8430525081734,PT08173,,,
105.171.03.2003,1092829,8430525081734,PT08173,,,
105.171.03.2004,1092829,8430525081734,PT08173,,,
105.171.03.2005,1092829,8430525081734,PT08173,,,
105.171.03.2006,1092829,8430525081734,PT08173,,,
105.171.03.2007,1092829,8430525081734,PT08173,,,
105.171.03.2008,1092829,8430525081734,PT08173,,,
105.171.03.2009,1092829,8430525081734,PT08173,,,
105.171.04.1988,1092829,8430525081734,PT08173,,,
105.171.04.1989,1092829,8430525081734,PT08173,,,
105.171.04.1990,1092829,8430525081734,PT08173,,,
105.171.04.1991,1092829,8430525081734,PT08173,,,
105.171.04.1992,1092829,8430525081734,PT08173,,,
105.171.04.1993,1092829,8430525081734,PT08173,,,
105.171.04.1994,1092829,8430525081734,PT08173,,,
105.171.04.1995,1092829,8430525081734,PT08173,,,
105.171.04.1996,1092829,8430525081734,PT08173,,,
105.171.04.1997,1092829,8430525081734,PT08173,,,
105.171.04.1998,1092829,8430525081734,PT08173,,,
105.171.04.1999,1092829,8430525081734,PT08173,,,
105.171.04.2000,1092829,8430525081734,PT08173,,,
105.171.04.2001,1092829,8430525081734,PT08173,,,
105.171.04.2002,1092829,8430525081734,PT08173,,,
105.171.04.2003,1092829,8430525081734,PT08173,,,
105.171.04.2004,1092829,8430525081734,PT08173,,,
105.171.04.2005,1092829,8430525081734,PT08173,,,
105.171.04.2006,1092829,8430525081734,PT08173,,,
105.171.04.2007,1092829,8430525081734,PT08173,,,
105.171.04.2008,1092829,8430525081734,PT08173,,,
105.171.04.2009,1092829,8430525081734,PT08173,,,
105.171.04.2010,1092829,8430525081734,PT08173,,,
105.171.04.2011,1092829,8430525081734,PT08173,,,
105.171.04.2012,1092829,8430525081734,PT08173,,,
105.171.04.2013,1092829,8430525081734,PT08173,,,
105.171.04.2014,1092829,8430525081734,PT08173,,,
105.171.04.2015,1092829,8430525081734,PT08173,,,
105.171.04.2016,1092829,8430525081734,PT08173,,,
105.171.05.2001,1092829,8430525081734,PT08173,,,
105.171.05.2002,1092829,8430525081734,PT08173,,,
105.171.05.2003,1092829,8430525081734,PT08173,,,
105.171.05.2004,1092829,8430525081734,PT08173,,,
105.171.05.2005,1092829,8430525081734,PT08173,,,
105.171.05.2006,1092829,8430525081734,PT08173,,,
105.171.05.2007,1092829,8430525081734,PT08173,,,
105.171.05.2008,1092829,8430525081734,PT08173,,,
105.171.05.2009,1092829,8430525081734,PT08173,,,
105.171.05.2010,1092829,8430525081734,PT08173,,,
105.171.05.2011,1092829,8430525081734,PT08173,,,
105.171.05.2012,1092829,8430525081734,PT08173,,,
105.171.05.2013,1092829,8430525081734,PT08173,,,
105.171.06.1996,1092829,8430525081734,PT08173,,,
105.171.06.1997,1092829,8430525081734,PT08173,,,
105.171.06.1998,1092829,8430525081734,PT08173,,,
105.177.04.1993,1092829,8430525081734,PT08173,,,
105.177.04.1994,1092829,8430525081734,PT08173,,,
105.177.04.1995,1092829,8430525081734,PT08173,,,
105.177.04.1996,1092829,8430525081734,PT08173,,,
105.177.04.1997,1092829,8430525081734,PT08173,,,
105.177.04.1998,1092829,8430525081734,PT08173,,,
105.177.04.1999,1092829,8430525081734,PT08173,,,
105.177.04.2000,1092829,8430525081734,PT08173,,,
105.177.04.2001,1092829,8430525081734,PT08173,,,
105.177.04.2002,1092829,8430525081734,PT08173,,,
105.177.04.2003,1092829,8430525081734,PT08173,,,
105.177.04.2004,1092829,8430525081734,PT08173,,,
105.177.04.2005,1092829,8430525081734,PT08173,,,
105.177.04.2006,1092829,8430525081734,PT08173,,,
105.177.04.2007,1092829,8430525081734,PT08173,,,
105.177.04.2008,1092829,8430525081734,PT08173,,,
105.177.04.2009,1092829,8430525081734,PT08173,,,
105.177.04.2010,1092829,8430525081734,PT08173,,,
105.177.04.2011,1092829,8430525081734,PT08173,,,
105.177.04.2012,1092829,8430525081734,PT08173,,,
105.177.04.2013,1092829,8430525081734,PT08173,,,
105.177.04.2014,1092829,8430525081734,PT08173,,,
105.177.04.2015,1092829,8430525081734,PT08173,,,
105.177.06.2002,1092829,8430525081734,PT08173,,,
105.177.06.2003,1092829,8430525081734,PT08173,,,
105.177.06.2004,1092829,8430525081734,PT08173,,,
105.177.06.2005,1092829,8430525081734,PT08173,,,
105.177.06.2006,1092829,8430525081734,PT08173,,,
105.177.06.2007,1092829,8430525081734,PT08173,,,
105.177.06.2008,1092829,8430525081734,PT08173,,,
105.177.06.2009,1092829,8430525081734,PT08173,,,
105.177.06.2010,1092829,8430525081734,PT08173,,,
105.177.06.2011,1092829,8430525081734,PT08173,,,
105.177.06.2012,1092829,8430525081734,PT08173,,,
105.177.06.2013,1092829,8430525081734,PT08173,,,
105.177.06.2014,1092829,8430525081734,PT08173,,,
105.177.06.2015,1092829,8430525081734,PT08173,,,
105.181.01.1997,1092829,8430525081734,PT08173,,,
105.181.01.1998,1092829,8430525081734,PT08173,,,
105.181.01.1999,1092829,8430525081734,PT08173,,,
105.181.01.2000,1092829,8430525081734,PT08173,,,
105.181.01.2001,1092829,8430525081734,PT08173,,,
105.181.02.2002,1092829,8430525081734,PT08173,,,
105.181.02.2003,1092829,8430525081734,PT08173,,,
105.181.03.2004,1092829,8430525081734,PT08173,,,
105.181.03.2005,1092829,8430525081734,PT08173,,,
105.181.03.2006,1092829,8430525081734,PT08173,,,
105.181.03.2007,1092829,8430525081734,PT08173,,,
105.181.04.2008,1092829,8430525081734,PT08173,,,
105.181.04.2009,1092829,8430525081734,PT08173,,,
105.181.04.2010,1092829,8430525081734,PT08173,,,
105.181.05.2011,1092829,8430525081734,PT08173,,,
105.181.05.2012,1092829,8430525081734,PT08173,,,
105.181.06.2013,1092829,8430525081734,PT08173,,,
105.181.06.2014,1092829,8430525081734,PT08173,,,
105.181.06.2015,1092829,8430525081734,PT08173,,,
105.181.06.2016,1092829,8430525081734,PT08173,,,
105.182.01.2000,1092829,8430525081734,PT08173,,,
105.182.01.2001,1092829,8430525081734,PT08173,,,
105.182.01.2002,1092829,8430525081734,PT08173,,,
105.182.01.2003,1092829,8430525081734,PT08173,,,
105.182.01.2004,1092829,8430525081734,PT08173,,,
105.182.02.2003,1092829,8430525081734,PT08173,,,
105.182.02.2004,1092829,8430525081734,PT08173,,,
105.182.02.2005,1092829,8430525081734,PT08173,,,
105.182.02.2006,1092829,8430525081734,PT08173,,,
105.182.02.2007,1092829,8430525081734,PT08173,,,
105.182.02.2008,1092829,8430525081734,PT08173,,,
105.182.02.2009,1092829,8430525081734,PT08173,,,
105.182.02.2010,1092829,8430525081734,PT08173,,,
105.182.02.2011,1092829,8430525081734,PT08173,,,
105.182.02.2012,1092829,8430525081734,PT08173,,,
105.182.02.2013,1092829,8430525081734,PT08173,,,
105.182.02.2014,1092829,8430525081734,PT08173,,,
105.184.01.1998,1092829,8430525081734,PT08173,,,
105.184.01.1999,1092829,8430525081734,PT08173,,,
105.184.01.2000,1092829,8430525081734,PT08173,,,
105.184.01.2001,1092829,8430525081734,PT08173,,,
105.184.01.2002,1092829,8430525081734,PT08173,,,
105.184.01.2003,1092829,8430525081734,PT08173,,,
105.184.01.2004,1092829,8430525081734,PT08173,,,
105.184.01.2005,1092829,8430525081734,PT08173,,,
105.184.01.2006,1092829,8430525081734,PT08173,,,
959.001.01.1997,1092829,8430525081734,PT08173,,,
959.001.01.1998,1092829,8430525081734,PT08173,,,
959.001.01.1999,1092829,8430525081734,PT08173,,,
959.001.01.2000,1092829,8430525081734,PT08173,,,
959.001.01.2001,1092829,8430525081734,PT08173,,,
959.001.01.2002,1092829,8430525081734,PT08173,,,
959.001.01.2003,1092829,8430525081734,PT08173,,,
959.001.01.2004,1092829,8430525081734,PT08173,,,
959.001.01.2005,1092829,8430525081734,PT08173,,,
959.001.01.2006,1092829,8430525081734,PT08173,,,
959.001.01.2007,1092829,8430525081734,PT08173,,,
959.001.01.2008,1092829,8430525081734,PT08173,,,
959.001.01.2009,1092829,8430525081734,PT08173,,,
959.001.01.2010,1092829,8430525081734,PT08173,,,
959.001.01.2011,1092829,8430525081734,PT08173,,,
959.001.01.2012,1092829,8430525081734,PT08173,,,
907.001.01.1998,1092829,8430525081734,PT08173,,,
075.020.20.2005,1092827,8430525081710,PT08171,,,
075.020.11.2006,1092827,8430525081710,PT08171,,,
075.020.15.2006,1092827,8430525081710,PT08171,,,
075.020.17.2006,1092827,8430525081710,PT08171,,,
075.020.11.2007,1092827,8430525081710,PT08171,,,
075.020.13.2007,1092827,8430525081710,PT08171,,,
075.020.14.2007,1092827,8430525081710,PT08171,,,
075.020.15.2007,1092827,8430525081710,PT08171,,,
075.020.16.2007,1092827,8430525081710,PT08171,,,
075.020.17.2007,1092827,8430525081710,PT08171,,,
075.020.11.2008,1092827,8430525081710,PT08171,,,
075.020.16.2008,1092827,8430525081710,PT08171,,,
075.020.18.2008,1092827,8430525081710,PT08171,,,
075.020.11.2009,1092827,8430525081710,PT08171,,,
075.020.16.2009,1092827,8430525081710,PT08171,,,
075.020.18.2009,1092827,8430525081710,PT08171,,,
075.021.07.2010,1092827,8430525081710,PT08171,,,
075.021.08.2009,1092827,8430525081710,PT08171,,,
075.021.07.2011,1092827,8430525081710,PT08171,,,
075.021.08.2010,1092827,8430525081710,PT08171,,,
075.021.12.2010,1092827,8430525081710,PT08171,,,
075.021.07.2012,1092827,8430525081710,PT08171,,,
075.021.08.2011,1092827,8430525081710,PT08171,,,
075.021.10.2011,1092827,8430525081710,PT08171,,,
075.021.12.2011,1092827,8430525081710,PT08171,,,
075.021.07.2013,1092827,8430525081710,PT08171,,,
075.021.08.2012,1092827,8430525081710,PT08171,,,
075.021.10.2012,1092827,8430525081710,PT08171,,,
075.021.11.2012,1092827,8430525081710,PT08171,,,
075.021.12.2012,1092827,8430525081710,PT08171,,,
075.021.07.2014,1092827,8430525081710,PT08171,,,
075.021.08.2013,1092827,8430525081710,PT08171,,,
075.021.09.2013,1092827,8430525081710,PT08171,,,
075.021.10.2013,1092827,8430525081710,PT08171,,,
075.021.11.2013,1092827,8430525081710,PT08171,,,
075.021.07.2015,1092827,8430525081710,PT08171,,,
075.021.08.2014,1092827,8430525081710,PT08171,,,
075.021.09.2014,1092827,8430525081710,PT08171,,,
075.021.10.2014,1092827,8430525081710,PT08171,,,
075.021.11.2014,1092827,8430525081710,PT08171,,,
075.025.01.1996,1092827,8430525081710,PT08171,,,
075.025.01.1997,1092827,8430525081710,PT08171,,,
075.028.01.1998,1092827,8430525081710,PT08171,,,
075.028.01.1999,1092827,8430525081710,PT08171,,,
075.028.04.1999,1092827,8430525081710,PT08171,,,
075.028.02.2000,1092827,8430525081710,PT08171,,,
075.028.02.2001,1092827,8430525081710,PT08171,,,
075.028.02.2002,1092827,8430525081710,PT08171,,,
075.028.02.2003,1092827,8430525081710,PT08171,,,
075.028.03.2003,1092827,8430525081710,PT08171,,,
075.034.01.1999,1092827,8430525081710,PT08171,,,
075.034.01.2000,1092827,8430525081710,PT08171,,,
075.034.01.2001,1092827,8430525081710,PT08171,,,
075.034.05.2001,1092827,8430525081710,PT08171,,,
075.034.01.2002,1092827,8430525081710,PT08171,,,
075.034.05.2002,1092827,8430525081710,PT08171,,,
075.034.01.2003,1092827,8430525081710,PT08171,,,
075.034.03.2003,1092827,8430525081710,PT08171,,,
075.034.05.2003,1092827,8430525081710,PT08171,,,
075.031.03.2004,1092827,8430525081710,PT08171,,,
075.034.02.2004,1092827,8430525081710,PT08171,,,
075.034.03.2004,1092827,8430525081710,PT08171,,,
075.034.04.2004,1092827,8430525081710,PT08171,,,
075.049.01.2004,1092827,8430525081710,PT08171,,,
075.031.01.2005,1092827,8430525081710,PT08171,,,
075.031.02.2005,1092827,8430525081710,PT08171,,,
075.031.03.2005,1092827,8430525081710,PT08171,,,
075.049.01.2005,1092827,8430525081710,PT08171,,,
075.049.02.2005,1092827,8430525081710,PT08171,,,
075.031.02.2006,1092827,8430525081710,PT08171,,,
075.031.03.2006,1092827,8430525081710,PT08171,,,
075.031.06.2006,1092827,8430525081710,PT08171,,,
075.031.07.2006,1092827,8430525081710,PT08171,,,
075.049.02.2006,1092827,8430525081710,PT08171,,,
075.031.02.2007,1092827,8430525081710,PT08171,,,
075.031.03.2007,1092827,8430525081710,PT08171,,,
075.031.04.2007,1092827,8430525081710,PT08171,,,
075.031.06.2007,1092827,8430525081710,PT08171,,,
075.031.07.2007,1092827,8430525081710,PT08171,,,
075.031.03.2008,1092827,8430525081710,PT08171,,,
075.031.04.2008,1092827,8430525081710,PT08171,,,
075.031.05.2008,1092827,8430525081710,PT08171,,,
075.031.07.2008,1092827,8430525081710,PT08171,,,
075.032.01.2008,1092827,8430525081710,PT08171,,,
075.031.03.2009,1092827,8430525081710,PT08171,,,
075.031.04.2009,1092827,8430525081710,PT08171,,,
075.031.07.2009,1092827,8430525081710,PT08171,,,
075.032.01.2009,1092827,8430525081710,PT08171,,,
075.032.01.2010,1092827,8430525081710,PT08171,,,
075.032.01.2011,1092827,8430525081710,PT08171,,,
075.032.02.2011,1092827,8430525081710,PT08171,,,
075.014.06.2008,1092827,8430525081710,PT08171,,,
075.014.06.2009,1092827,8430525081710,PT08171,,,
075.016.01.2008,1092827,8430525081710,PT08171,,,
